Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
vehiclePickupchassisDesc,,,,,"Parts needed to craft the Pickup.",Parts needed to craft the Pickup.,"Benötigte Teile, um den Pickup herzustellen.","Piezas necesarias para fabricar la camioneta.","Pièces nécessaires pour fabriquer la camionnette.","Parti necessarie per fabbricare il pickup.","ピックアップを製作するために必要なパーツ。","픽업트럭을 제작하는 데 필요한 부품.","Części potrzebne do wykonania pickupa.","Peças necessárias para fabricar a pickup.","Детали, необходимые для изготовления пикапа.","Kamyoneti üretmek için gerekli parçalar.","制作皮卡所需的零件。","制作皮卡所需的零件。"
vehiclePickupchassisSchematic,,,,,"Pickup Chassis Schematic",Pickup Chassis Schematic,"Pickup-Fahrgestellschema","Esquema del Chasis de Camioneta","Schéma du Châssis de Camionnette","Schema Telaio Pickup","ピックアップのシャーシの設計図","픽업트럭 섀시 설계도","Schemat ramy podwozia pickupa","Esquema do Chassi da Pickup","Схема шасси пикапа","Kamyonet Şasisi Şeması","皮卡底盘示意图","皮卡底盤示意圖"
vehiclePickupplaceable,,,,,"Pickup",Pickup,"Pickup","Camioneta","Camionnette","Pickup","ピックアップ","픽업트럭","Pickup","Pickup","Пикап","Kamyonet","皮卡","皮卡"
vehiclePickupplaceableDesc,,,,,"Make those zeds jealous with this stylish truck!",Make those zeds jealous with this stylish truck!,"Mach diese Zombies neidisch mit diesem stylischen Truck!","¡Haz que esos zombis se pongan celosos con esta elegante camioneta!","Rends ces zeds jaloux avec ce camion élégant!","Rendi gelosi quegli zed con questo pickup elegante!","このスタイリッシュなトラックで奴らを嫉妬させよう！","이 세련된 트럭으로 좀비들을 질투하게 만드세요!","Spraw, by te zedki były zazdrosne o tę stylową ciężarówkę!","Deixa esses zombies com inveja desta pickup elegante!","Заставь этих зомби завидовать этому стильному грузовику!","Bu şık kamyonetle şu zedleri kıskandır!","用这辆时尚的卡车让那些僵尸嫉妒！","用這輛時尚的卡車讓那些僵屍嫉妒！"
vehicleRat,,,,,"Rat",Rat,"Ratte","Rata","Rat","Ratto","ラット","쥐","Szczur","Rato","Крыса","Fare","老鼠","老鼠"
vehicleRat2,,,,,"Rat",Rat,"Ratte","Rata","Rat","Ratto","ラット","쥐","Szczur","Rato","Крыса","Fare","老鼠","老鼠"
vehicleRat2placeable,,,,,"Rat Red",Rat Red,"Ratte Rot","Rata Roja","Rat Rouge","Ratto Rosso","ラット・レッド","쥐 레드","Szczur Czerwony","Rato Vermelho","Крыса Красный","Fare Kırmızı","红鼠","紅鼠"
vehicleRat2placeableDesc,,,,,"A custom Rat bike.",A custom Rat bike.,"Ein maßgeschneidertes Rat Bike.","Una moto Rat personalizada.","Une moto Rat personnalisée.","Una moto Rat personalizzata.","カスタムのラットバイク。","맞춤형 랫 바이크.","Niestandardowy rower Rat.","Uma mota Rat personalizada.","Кастомный крысиный байк.","Özel yapım bir Rat motosikleti.","一辆定制的鼠式摩托车。","一輛定制的鼠式摩托車。"
vehicleRatbars,,,,,"Rat Handlebars",Rat Handlebars,"Rat-Lenker","Manillares de Rata","Guidon de Rat","Manubrio Rat","ラットのハンドル","쥐 핸들바","Kierownica Rat","Guiador de Rato","Руль крысы","Fare Gidonu","鼠式车把","鼠式車把"
vehicleRatbarsDesc,,,,,"You might need these.",You might need these.,"Diese könnten Sie brauchen.","Podrías necesitar estos.","Vous pourriez en avoir besoin.","Potresti averne bisogno.","これらが必要かもしれません。","이것들이 필요할 수도 있습니다.","Te rzeczy mogą ci się przydać.","Poderás precisar disto.","Они могут вам понадобиться.","Bunlara ihtiyacın olabilir.","你可能需要这些。","你可能需要這些。"
vehicleRatbarsSchematic,,,,,"Rat Handlebars Schematic",Rat Handlebars Schematic,"Rat-Lenkerschema","Esquema de Manillares de Rata","Schéma de Guidon de Rat","Schema Manubrio Rat","ラットのハンドルの設計図","쥐 핸들바 설계도","Schemat kierownicy Rat","Esquema do Guiador de Rato","Схема руля крысы","Fare Gidonu Şeması","鼠式车把示意图","鼠式車把示意圖"
vehicleRatChassis,,,,,"Rat Chassis",Rat Chassis,"Rat-Fahrgestell","Chasis de Rata","Châssis de Rat","Telaio Rat","ラットのシャーシ","쥐 섀시","Rama podwozia Rat","Chassi de Rato","Шасси крысы","Fare Şasisi","鼠式底盘","鼠式底盤"
vehicleRatChassisDesc,,,,,"The beginning of something...awesome!",The beginning of something...awesome!,"Der Anfang von etwas... Großartigem!","¡El comienzo de algo... increíble!","Le début de quelque chose... génial!","L'inizio di qualcosa... fantastico!","何かの始まり...素晴らしい！","뭔가의 시작... 멋지네요!","Początek czegoś... niesamowitego!","O início de algo... incrível!","Начало чего-то... потрясающего!","Bir şeyin başlangıcı... harika!","某事的开始……太棒了！","某事的開始……太棒了！"
vehicleRatChassisSchematic,,,,,"Rat Chassis Schematic",Rat Chassis Schematic,"Rat-Fahrgestellschema","Esquema del Chasis de Rata","Schéma du Châssis de Rat","Schema Telaio Rat","ラットのシャーシの設計図","쥐 섀시 설계도","Schemat ramy podwozia Rat","Esquema do Chassi de Rato","Схема шасси крысы","Fare Şasisi Şeması","鼠式底盘示意图","鼠式底盤示意圖"
vehicleRatplaceable,,,,,"Rat",Rat,"Ratte","Rata","Rat","Ratto","ラット","쥐","Szczur","Rato","Крыса","Fare","老鼠","老鼠"
vehicleRatplaceableDesc,,,,,"A custom Rat bike.",A custom Rat bike.,"Ein maßgeschneidertes Rat Bike.","Una moto Rat personalizada.","Une moto Rat personnalisée.","Una moto Rat personalizzata.","カスタムのラットバイク。","맞춤형 랫 바이크.","Niestandardowy rower Rat.","Uma mota Rat personalizada.","Кастомный крысиный байк.","Özel yapım bir Rat motosikleti.","一辆定制的鼠式摩托车。","一輛定制的鼠式摩托車。"
vehicleSHERP,,,,,"SHERP",SHERP,"SHERP","SHERP","SHERP","SHERP","SHERP","SHERP","SHERP","SHERP","ШЕРП","SHERP","SHERP","SHERP"
vehicleSHERPaccessories,,,,,"SHERP Accessories",SHERP Accessories,"SHERP-Zubehör","Accesorios SHERP","Accessoires SHERP","Accessori SHERP","SHERPアクセサリー","SHERP 액세서리","Akcesoria SHERP","Acessórios SHERP","Аксессуары ШЕРП","SHERP Aksesuarları","SHERP配件","SHERP配件"
vehicleSHERPaccessoriesDesc,,,,,"Parts needed to craft the SHERP.",Parts needed to craft the SHERP.,"Benötigte Teile, um den SHERP herzustellen.","Piezas necesarias para fabricar el SHERP.","Pièces nécessaires pour fabriquer le SHERP.","Parti necessarie per fabbricare il SHERP.","SHERPを製作するために必要なパーツ。","SHERP를 제작하는 데 필요한 부품.","Części potrzebne do wykonania SHERP.","Peças necessárias para fabricar o SHERP.","Детали, необходимые для изготовления ШЕРП.","SHERP üretmek için gerekli parçalar.","制作SHERP所需的零件。","制作SHERP所需的零件。"
vehicleSHERPaccessoriesSchematic,,,,,"SHERP Accessories Schematic",SHERP Accessories Schematic,"SHERP-Zubehörplan","Esquema de Accesorios SHERP","Schéma d'Accessoires SHERP","Schema Accessori SHERP","SHERPアクセサリーの設計図","SHERP 액세서리 설계도","Schemat akcesoriów SHERP","Esquema de Acessórios SHERP","Схема аксессуаров ШЕРП","SHERP Aksesuarları Şeması","SHERP配件示意图","SHERP配件示意圖"
vehicleSHERPchassis,,,,,"SHERP Chassis",SHERP Chassis,"SHERP-Fahrgestell","Chasis SHERP","Châssis SHERP","Telaio SHERP","SHERPのシャーシ","SHERP 섀시","Rama podwozia SHERP","Chassi SHERP","Шасси ШЕРП","SHERP Şasisi","SHERP底盘","SHERP底盤"
vehicleSHERPchassisDesc,,,,,"Parts needed to craft the SHERP.",Parts needed to craft the SHERP.,"Benötigte Teile, um den SHERP herzustellen.","Piezas necesarias para fabricar el SHERP.","Pièces nécessaires pour fabriquer le SHERP.","Parti necessarie per fabbricare il SHERP.","SHERPを製作するために必要なパーツ。","SHERP를 제작하는 데 필요한 부품.","Części potrzebne do wykonania SHERP.","Peças necessárias para fabricar o SHERP.","Детали, необходимые для изготовления ШЕРП.","SHERP üretmek için gerekli parçalar.","制作SHERP所需的零件。","制作SHERP所需的零件。"
vehicleSHERPchassisSchematic,,,,,"SHERP Chassis Schematic",SHERP Chassis Schematic,"SHERP-Fahrgestellschema","Esquema del Chasis SHERP","Schéma du Châssis SHERP","Schema Telaio SHERP","SHERPのシャーシの設計図","SHERP 섀시 설계도","Schemat ramy podwozia SHERP","Esquema do Chassi SHERP","Схема шасси ШЕРП","SHERP Şasisi Şeması","SHERP底盘示意图","SHERP底盤示意圖"
vehicleSHERPplaceable,,,,,"SHERP",SHERP,"SHERP","SHERP","SHERP","SHERP","SHERP","SHERP","SHERP","SHERP","ШЕРП","SHERP","SHERP","SHERP"
vehicleSHERPplaceableDesc,,,,,"A custom offroad vehicle.",A custom offroad vehicle.,"Ein maßgeschneidertes Geländefahrzeug.","Un vehículo todoterreno personalizado.","Un véhicule tout-terrain personnalisé.","Un veicolo fuoristrada personalizzato.","カスタムのオフロード車。","맞춤형 오프로드 차량.","Niestandardowy pojazd terenowy.","Um veículo todo-o-terreno personalizado.","Кастомный внедорожный автомобиль.","Özel yapım bir arazi aracı.","一辆定制的越野车。","一輛定制的越野車。"
vehicleStallion,,,,,"Stallion",Stallion,"Hengst","Semental","Étalon","Stallone","スタリオン","종마","Ogier","Garanhão","Жеребец","Aygır","种马","種馬"
vehicleStallionaccessories,,,,,"Stallion Accessories",Stallion Accessories,"Hengst-Zubehör","Accesorios Semental","Accessoires Étalon","Accessori Stallone","スタリオンアクセサリー","종마 액세서리","Akcesoria Ogier","Acessórios Garanhão","Аксессуары Жеребец","Aygır Aksesuarları","种马配件","種馬配件"
vehicleStallionaccessoriesDesc,,,,,"Parts needed to craft the Stallion.",Parts needed to craft the Stallion.,"Benötigte Teile, um den Hengst herzustellen.","Piezas necesarias para fabricar el semental.","Pièces nécessaires pour fabriquer l'étalon.","Parti necessarie per fabbricare lo stallone.","スタリオンを製作するために必要なパーツ。","종마를 제작하는 데 필요한 부품.","Części potrzebne do wykonania Ogiera.","Peças necessárias para fabricar o garanhão.","Детали, необходимые для изготовления Жеребца.","Aygır üretmek için gerekli parçalar.","制作种马所需的零件。","制作種馬所需的零件。"
vehicleStallionaccessoriesSchematic,,,,,"Stallion Accessories Schematic",Stallion Accessories Schematic,"Hengst-Zubehörplan","Esquema de Accesorios Semental","Schéma d'Accessoires Étalon","Schema Accessori Stallone","スタリオンアクセサリーの設計図","종마 액세서리 설계도","Schemat akcesoriów Ogier","Esquema de Acessórios Garanhão","Схема аксессуаров Жеребец","Aygır Aksesuarları Şeması","种马配件示意图","種馬配件示意圖"
vehicleStallionblue,,,,,"Stallion",Stallion,"Hengst","Semental","Étalon","Stallone","スタリオン","종마","Ogier","Garanhão","Жеребец","Aygır","种马","種馬"
vehicleStallionblueplaceable,,,,,"Stallion Blue",Stallion Blue,"Hengst Blau","Semental Azul","Étalon Bleu","Stallone Blu","スタリオン・ブルー","종마 블루","Ogier Niebieski","Garanhão Azul","Жеребец Синий","Aygır Mavi","蓝种马","藍種馬"
vehicleStallionblueplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleStallionchassis,,,,,"Stallion Chassis",Stallion Chassis,"Hengst-Fahrgestell","Chasis Semental","Châssis Étalon","Telaio Stallone","スタリオンのシャーシ","종마 섀시","Rama podwozia Ogier","Chassi Garanhão","Шасси Жеребца","Aygır Şasisi","种马底盘","種馬底盤"
vehicleStallionchassisDesc,,,,,"Parts needed to craft the Stallion.",Parts needed to craft the Stallion.,"Benötigte Teile, um den Hengst herzustellen.","Piezas necesarias para fabricar el semental.","Pièces nécessaires pour fabriquer l'étalon.","Parti necessarie per fabbricare lo stallone.","スタリオンを製作するために必要なパーツ。","종마を製作するのに必要なパーツ。","Części potrzebne do wykonania Ogiera.","Peças necessárias para fabricar o garanhão.","Детали, необходимые для изготовления Жеребца.","Aygır üretmek için gerekli parçalar.","制作种马所需的零件。","制作種馬所需的零件。"
vehicleStallionchassisSchematic,,,,,"Stallion Chassis Schematic",Stallion Chassis Schematic,"Hengst-Fahrgestellschema","Esquema del Chasis Semental","Schéma du Châssis Étalon","Schema Telaio Stallone","スタリオンのシャーシの設計図","종마 섀시 설계도","Schemat ramy podwozia Ogier","Esquema do Chassi Garanhão","Схема шасси Жеребца","Aygır Şasisi Şeması","种马底盘示意图","種馬底盤示意圖"
vehicleStalliongreen,,,,,"Stallion",Stallion,"Hengst","Semental","Étalon","Stallone","スタリオン","종마","Ogier","Garanhão","Жеребец","Aygır","种马","種馬"
vehicleStalliongreenplaceable,,,,,"Stallion Green",Stallion Green,"Hengst Grün","Semental Verde","Étalon Vert","Stallone Verde","スタリオン・グリーン","종마 그린","Ogier Zielony","Garanhão Verde","Жеребец Зеленый","Aygır Yeşil","绿种马","綠種馬"
vehicleStalliongreenplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleStallionplaceable,,,,,"Stallion.",Stallion.,"Hengst.","Semental.","Étalon.","Stallone.","スタリオン。","종마.","Ogier.","Garanhão.","Жеребец.","Aygır.","种马。","種馬。"
vehicleStallionplaceableDesc,,,,,"Classic...",Classic...,"Klassisch...","Clásico...","Classique...","Classico...","クラシック...","클래식...","Klasyczny...","Clássico...","Классический...","Klasik...","经典...","經典..."
vehicleStallionred,,,,,"Stallion",Stallion,"Hengst","Semental","Étalon","Stallone","スタリオン","종마","Ogier","Garanhão","Жеребец","Aygır","种马","種馬"
